posterId,wordId
354,8
354,354
354,284
355,183
355,73
355,333
355,352
355,284
358,283
358,3
358,92
358,355
359,356
359,11
359,227
360,75
360,7
360,357
361,11
361,349
361,358
361,359
362,360
362,10
362,98
362,3
362,50
363,44
363,225
363,104
363,219
366,31
366,15
366,103
366,261
367,75
367,92
367,361
367,258
367,106
368,69
368,362
368,146
368,183
369,332
369,87
369,135
373,44
373,225
373,12
373,53
374,17
374,6
374,103
374,61
375,92
375,355
375,3
375,10
379,363
379,364
379,365
379,20
379,366
385,44
385,105
385,69
386,165
386,194
386,8
388,261
388,20
388,15
390,20
390,77
390,17
390,1
390,78
390,19
391,15
391,367
391,295
392,69
392,44
392,20
392,11
392,1
394,8
394,263
394,354
394,92
396,15
396,368
396,146
396,191
396,92
397,258
397,103
397,295
399,20
399,258
399,15
399,50
400,20
400,15
400,69
400,369
401,370
401,266
402,44
402,225
402,103
402,105
403,69
403,3
403,103
403,295
404,20
404,349
404,76
404,15
407,322
407,261
418,103
418,364
418,371
420,44
420,225
420,82
420,354
420,3
420,8
420,333
421,31
421,15
421,37
422,8
422,137
422,372
422,373
423,78
423,259
424,44
424,374
424,20
424,31
424,37
425,194
425,375
425,376
425,377
427,20
427,44
427,55
427,15
428,53
428,20
428,44
428,115
429,44
429,20
429,26
429,115
430,38
430,184
430,378
432,20
432,44
432,17
432,1
432,78
433,323
433,146
433,379
434,44
434,20
434,103
436,11
436,8
436,82
437,44
437,76
437,50
437,20
437,380
437,381
438,44
438,20
438,76
439,146
439,20
439,17
439,1
440,382
440,20
440,147
440,165
443,354
443,8
443,383
444,147
444,192
444,384
444,19
445,69
445,75
445,352
449,15
449,31
449,75
449,22
454,20
454,385
454,105
456,44
456,53
456,227
459,31
459,15
459,225
459,22
460,17
460,244
460,192
460,82
460,146
460,92
460,386
460,332
460,8
460,225
460,354
460,266
460,3
461,103
461,261
464,20
464,44
464,225
464,354
464,352
464,82
465,354
465,183
465,8
465,333
465,352
465,353
465,146
465,387
466,354
466,8
466,183
466,333
466,146
466,387
467,388
467,8
467,20
467,44
467,106
469,349
469,11
469,389
471,14
471,390
471,106
472,20
472,44
472,225
472,189
472,8
472,352
472,391
472,384
474,14
474,390
474,106
476,44
476,374
476,392
476,12
477,44
477,12
477,61
482,183
482,354
482,8
482,284
482,333
483,78
483,77
483,19
484,44
484,225
485,8
485,284
485,387
485,183
485,146
485,333
485,352
486,354
486,8
486,284
486,183
486,146
486,387
488,20
488,44
488,63
488,71
489,20
489,44
489,69
489,55
490,20
490,69
490,393
490,106
490,388
490,394
491,78
491,283
491,3
492,53
492,169
492,69
492,10
492,395
492,57
494,53
494,225
494,134
494,154
494,10
494,293
495,20
495,10
495,1
495,17
495,57
496,69
496,105
497,77
498,46
498,132
498,83
498,1
498,396
499,244
499,17
499,162
499,1
499,20
499,82
499,18
500,26
500,28
500,397
501,192
501,398
501,82
501,252
501,399
501,400
501,401
501,191
501,189
501,92
501,146
501,225
501,183
501,354
501,402
502,17
502,1
502,399
502,398
502,192
502,225
502,403
503,155
503,213
503,38
504,69
504,1
504,17
504,78
505,19
505,87
505,135
505,98
505,230
505,137
506,38
506,44
506,134
507,53
507,20
507,45
507,404
507,214
508,188
508,21
508,405
508,406
508,134
508,407
508,408
509,44
509,321
510,134
510,409
511,1
511,152
511,410
512,69
512,411
513,26
514,2
514,297
514,44
514,49
515,33
515,115
515,69
515,44
515,20
515,17
517,134
518,1
518,8
518,17
518,333
518,71
518,412
518,413
519,17
519,1
519,82
520,30
520,414
520,132
521,17
521,412
522,17
522,219
522,354
522,383
522,194
523,115
523,154
523,197
523,20
523,17
523,322
524,20
524,415
524,102
524,401
524,416
525,26
525,20
525,56
525,98
525,417
525,386
526,20
526,233
526,50
526,418
526,38
526,34
527,69
527,419
527,20
527,398
528,53
528,150
528,420
529,1
529,421
530,12
530,3
530,422
531,1
531,21
531,377
532,395
532,115
532,155
533,1
533,78
533,17
533,296
534,17
534,1
534,423
534,50
535,322
535,10
535,134
536,17
536,1
536,3
536,146
536,19
536,424
536,44
536,225
537,154
537,10
537,322
537,425
537,426
538,17
538,1
538,39
538,354
538,225
538,82
538,252
539,244
539,82
539,26
540,10
540,2
540,20
540,1
541,1
541,427
541,428
541,283
541,188
541,255
541,3
541,192
541,92
542,17
542,315
542,406
542,188
542,21
543,429
543,214
543,3
544,1
544,5
544,15
547,171
547,75
547,12
547,430
547,431
547,127
547,103
548,1
548,5
548,432
548,7
549,1
549,263
549,15
549,16
550,1
550,5
550,254
551,1
551,433
551,192
551,19
551,434
552,1
552,5
552,254
553,1
553,17
553,78
553,45
553,3
553,28
553,10
553,34
555,1
555,103
555,10
556,398
556,192
556,435
557,17
557,127
557,333
557,192
558,177
558,247
558,294
560,26
560,20
560,17
560,1
560,154
560,134
560,10
561,171
561,10
561,314
561,214
562,20
562,17
562,1
562,124
563,53
563,55
563,69
563,44
564,53
564,55
564,44
564,63
565,53
565,40
565,145
565,276
566,194
566,114
566,189
566,92
567,10
567,21
567,436
567,225
567,38
568,20
568,78
568,344
568,437
569,154
569,53
569,438
569,258
569,386
569,439
570,17
570,440
570,441
570,192
571,442
571,443
571,444
572,46
572,110
572,445
572,21
572,446
573,33
573,22
573,24
573,43
573,61
574,1
574,5
574,254
575,17
575,1
575,204
575,8
575,82
575,191
575,92
575,352
576,1
576,5
576,254
576,447
577,1
577,21
577,448
578,17
578,1
578,5
578,263
579,1
579,5
579,6
579,15
580,1
580,5
580,254
580,282
581,1
581,78
581,5
581,29
582,1
582,14
582,5
582,449
583,1
583,7
584,1
584,5
584,15
585,1
585,5
585,254
585,7
586,17
586,127
586,450
586,51
586,1
586,5
587,1
587,5
587,210
587,71
587,44
588,1
588,5
588,45
589,451
589,452
590,17
590,219
590,291
590,453
590,454
591,283
591,432
592,20
592,455
592,456
592,389
593,17
593,137
593,457
593,219
593,291
594,147
594,219
594,12
594,282
594,127
595,1
595,219
595,291
595,453
595,458
596,20
596,38
596,273
596,50
596,261
597,219
597,459
597,15
597,31
597,264
597,163
597,460
598,1
598,192
598,219
598,461
599,17
599,219
599,93
599,462
599,1
600,17
600,127
600,333
600,463
600,464
601,15
601,3
601,295
602,219
602,465
602,15
603,22
603,273
604,15
605,171
605,322
605,188
605,1
605,210
605,219
605,291
605,28
606,1
606,291
606,466
607,21
607,467
607,219
607,291
609,1
609,6
610,1
610,244
610,192
610,468
612,1
612,165
612,469
614,1
614,5
614,254
615,1
615,52
615,15
616,1
616,296
616,108
616,8
617,1
617,470
617,471
617,328
619,17
619,165
619,20
619,201
620,1
620,470
620,471
622,1
622,165
622,219
622,472
622,20
623,154
623,146
623,217
623,471
627,1
627,5
627,254
628,53
628,198
628,227
628,177
629,1
629,5
629,82
629,7
630,1
630,244
630,106
630,146
630,191
630,189
630,93
630,15
630,219
630,465
631,33
631,44
631,225
631,34
634,1
634,75
634,101
635,1
635,39
635,219
636,1
636,244
636,473
636,474
637,17
637,172
637,475
637,476
637,7
637,28
638,17
638,1
638,316
638,5
638,475
638,354
638,252
638,476
638,183
639,17
639,1
639,311
639,477
640,17
640,21
640,478
641,78
641,479
641,74
641,274
642,20
642,325
642,480
642,249
642,44
642,76
642,297
643,1
643,5
643,254
644,481
644,225
644,83
645,8
645,482
645,483
645,327
645,484
646,172
646,147
646,485
647,1
647,397
647,486
647,487
648,488
648,75
648,489
649,1
649,368
649,490
650,1
650,346
650,92
650,355
650,368
650,491
650,28
651,115
651,44
651,50
651,131
652,44
652,82
652,17
652,71
653,492
653,103
653,344
654,492
654,44
654,164
655,493
655,494
655,293
656,1
656,98
656,495
656,346
656,355
657,368
657,485
657,225
658,287
658,131
658,145
659,1
659,496
659,485
660,1
660,147
660,485
660,93
661,17
661,1
661,14
662,278
662,164
663,1
663,50
663,185
664,497
664,102
664,287
665,3
665,498
666,115
666,499
666,344
666,500
668,1
668,5
668,501
668,502
670,1
670,503
670,201
670,34
671,144
671,11
671,287
671,43
672,1
672,6
672,17
672,14
674,28
674,55
674,44
674,10
674,69
674,57
674,111
674,481
675,477
675,294
675,204
678,17
678,1
678,127
678,291
679,504
679,304
679,83
680,244
680,134
680,20
680,15
681,1
681,92
681,189
682,1
682,13
682,82
683,1
683,316
683,267
683,50
684,1
684,146
684,324
684,296
684,15
685,188
685,505
686,1
686,13
686,192
686,5
687,1
687,192
687,267
687,5
688,1
688,244
688,93
688,15
688,94
688,506
688,146
689,1
689,5
689,254
689,7
689,115
689,46
690,1
690,432
690,505
691,1
691,282
691,506
692,1
692,263
692,252
693,1
693,244
693,146
693,505
694,1
694,5
694,254
695,1
695,146
695,506
695,93
695,15
696,1
696,93
696,15
696,146
696,506
697,1
697,489
697,146
697,92
698,1
698,94
698,506
698,146
698,507
699,1
699,87
699,508
699,509
700,146
700,57
700,75
700,34
701,1
701,146
701,324
702,1
702,210
702,384
703,1
703,94
703,324
703,146
703,506
704,1
704,3
704,8
704,510
705,1
705,263
705,296
705,15
705,146
705,506
706,172
706,7
706,82
707,1
707,94
707,465
708,511
708,89
708,146
709,146
709,324
709,94
709,512
709,347
710,296
710,146
710,506
710,513
710,346
711,1
711,146
711,324
711,92
711,514
712,1
712,94
712,324
712,92
712,514
713,1
713,94
713,324
713,146
714,78
714,146
714,507
714,506
715,1
715,5
715,7
715,192
716,1
716,5
716,7
716,506
716,146
717,17
717,1
717,515
718,1
718,172
718,516
718,146
719,1
719,16
719,34
720,511
720,517
721,1
721,8
721,269
721,146
721,506
721,28
722,17
722,94
722,506
722,518
723,1
723,244
723,191
723,465
723,8
723,225
724,172
724,146
724,507
724,519
724,94
725,1
725,284
725,7
726,1
726,244
726,94
726,506
726,82
726,93
726,15
727,1
727,5
727,94
727,506
727,259
728,146
728,506
729,1
729,94
729,506
729,191
729,465
730,1
730,432
730,346
730,264
730,191
730,92
730,93
730,146
731,1
731,146
731,506
731,92
731,514
732,1
732,94
732,506
732,346
732,513
733,17
733,191
733,21
734,1
734,192
734,94
734,506
735,17
735,1
735,146
735,506
736,1
736,146
736,506
736,507
736,28
737,1
737,146
737,507
737,94
737,71
738,1
738,263
738,520
739,1
739,263
739,15
739,16
739,94
739,506
740,1
740,192
740,94
740,324
740,5
741,1
741,146
741,506
742,34
742,31
742,15
742,261
743,1
743,94
743,506
743,191
743,19
744,146
744,521
744,94
744,506
745,17
745,126
745,522
747,172
747,94
747,506
748,1
748,172
748,146
748,523
748,34
749,1
749,146
749,324
749,15
750,1
750,522
750,524
750,210
751,171
751,94
751,324
751,525
751,146
752,296
752,146
752,506
753,1
753,94
753,465
753,15
754,244
754,146
754,324
754,94
754,526
754,527
755,1
755,94
755,146
755,507
755,15
756,172
756,171
756,188
756,146
756,94
757,1
757,516
757,441
757,15
758,1
758,489
758,146
758,324
759,172
759,146
759,324
759,506
760,1
760,14
760,284
761,1
761,5
761,528
762,1
762,146
762,324
762,115
763,20
763,146
763,188
764,1
764,5
764,254
764,16
764,225
765,1
765,15
765,16
765,5
766,1
766,5
766,254
766,15
766,16
767,1
767,5
767,254
768,1
768,5
768,192
768,93
768,34
769,10
769,296
769,529
770,46
770,17
770,78
770,94
770,324
770,259
770,28
771,1
771,191
771,3
772,1
772,5
772,15
773,1
773,516
773,7
774,1
774,496
774,346
775,1
775,13
775,263
775,15
775,16
776,1
776,516
776,191
776,465
776,34
777,1
777,5
777,254
777,7
777,339
777,34
778,1
778,5
778,254
778,210
778,181
778,284
779,17
779,530
779,191
780,17
780,531
780,496
780,92
780,191
780,93
781,1
781,5
781,192
781,15
782,1
782,5
783,1
783,7
783,47
784,1
784,13
784,5
784,7
785,1
785,7
785,75
786,1
786,19
786,71
786,165
786,5
786,261
787,1
787,7
787,210
787,31
788,1
788,188
788,432
788,5
788,532
789,146
789,506
789,533
789,34
790,146
790,324
790,534
791,1
791,263
791,15
791,16
791,5
791,34
792,1
792,14
792,279
792,192
793,15
793,45
793,261
794,1
794,263
794,73
794,3
794,34
795,1
795,13
795,5
795,7
795,3
795,15
795,28
796,1
796,5
796,7
796,6
797,1
797,3
797,111
797,5
797,71
797,50
798,1
798,5
798,7
798,21
798,28
799,1
799,14
799,191
799,47
800,1
800,13
800,225
801,1
801,192
801,234
801,15
802,1
802,489
802,346
802,355
802,94
802,535
803,146
803,324
803,323
803,34
804,219
804,181
804,105
805,1
805,146
805,324
805,15
806,1
806,14
806,3
807,1
807,244
807,10
807,34
808,1
808,5
808,75
809,1
809,172
809,14
809,7
809,15
809,329
810,1
810,14
810,432
810,7
811,38
811,1
811,78
812,191
812,536
812,465
812,461
813,1
813,5
813,19
813,71
814,1
814,165
814,394
815,1
815,14
815,13
815,192
816,1
816,16
816,263
817,1
817,14
817,13
817,82
818,1
818,5
818,274
819,1
819,219
819,465
820,46
820,17
820,21
820,6
821,1
821,537
821,21
821,538
821,539
821,34
822,1
822,16
822,263
823,1
823,5
823,540
823,71
823,297
824,1
824,377
824,541
824,279
825,1
825,78
825,353
825,346
825,355
825,87
825,542
825,244
826,1
826,13
826,7
826,82
827,1
827,209
827,8
827,543
827,544
828,1
828,5
828,134
828,43
829,171
829,219
829,291
829,19
831,17
831,193
831,129
831,50
832,3
832,82
832,201
833,87
833,135
834,1
834,135
835,1
835,496
835,191
835,244
836,1
836,93
836,92
837,1
837,219
837,465
837,87
837,389
838,1
838,20
838,219
838,545
838,546
838,547
838,461
839,33
839,15
839,146
839,93
840,20
840,15
840,146
840,352
841,20
841,213
841,15
841,261
843,1
843,548
843,73
843,549
843,5
843,432
845,191
845,92
845,103
846,3
846,191
846,536
846,496
847,1
847,165
847,146
847,550
848,147
848,551
848,146
848,431
849,17
849,552
849,1
849,283
849,98
850,78
850,19
850,342
850,551
851,219
851,465
852,1
852,165
852,69
852,46
854,219
854,545
854,553
855,69
855,1
855,165
855,385
856,1
856,172
856,219
856,349
857,219
857,465
857,545
857,349
858,554
858,219
858,349
858,555
861,1
861,5
861,87
861,389
862,1
862,17
862,556
863,1
863,210
863,284
863,71
863,50
864,1
864,15
864,263
864,8
864,557
864,269
865,1
865,21
865,3
865,219
865,103
866,17
866,21
866,12
866,30
867,140
867,2
867,558
867,57
868,242
868,219
868,98
869,219
869,559
869,92
869,98
870,242
870,219
870,560
870,10
870,34
871,1
871,98
871,219
871,346
871,28
872,98
872,10
872,219
873,561
873,562
873,563
873,564
873,346
873,355
873,106
873,92
873,565
874,1
874,12
874,137
874,261
875,82
875,12
875,38
876,21
877,53
877,56
877,57
877,10
877,420
878,75
878,98
878,166
879,1
879,263
879,253
879,166
880,10
880,4
880,34
880,115
880,46
880,2
881,53
881,198
881,150
881,367
882,1
882,5
882,78
882,10
882,34
883,1
883,6
883,82
883,566
884,1
884,279
884,10
885,1
885,537
885,21
885,12
886,17
886,108
886,177
887,1
887,5
887,192
887,46
887,10
887,34
888,1
888,210
888,10
888,34
889,2
889,140
889,53
889,166
890,1
890,5
890,10
890,12
891,1
891,10
891,12
891,15
892,2
892,162
892,56
892,57
893,1
893,5
893,192
893,90
894,1
894,210
894,284
895,2
895,567
895,12
896,2
896,568
896,166
897,2
897,3
898,53
898,198
898,2
898,227
899,46
899,1
899,14
899,67
900,10
900,2
901,2
901,569
901,570
901,12
901,57
901,341
901,571
902,2
902,50
902,164
903,46
903,1
903,13
903,10
904,53
904,198
904,2
904,12
905,2
905,227
905,53
905,198
906,1
906,10
906,210
906,15
907,1
907,41
907,13
907,3
908,1
908,5
908,254
908,3
909,1
909,5
909,210
909,7
909,65
909,10
910,1
910,192
910,82
910,90
911,1
911,10
911,111
911,5
913,1
913,102
913,572
913,3
914,38
914,248
914,573
915,44
915,287
915,225
915,574
915,20
915,228
915,49
916,53
916,198
916,227
916,395
916,575
916,162
917,53
917,198
917,227
917,576
917,150
918,53
918,198
918,3
918,15
919,53
919,84
919,175
919,20
919,38
920,53
920,84
920,227
920,395
923,31
924,53
924,169
924,378
924,44
924,577
926,17
926,180
926,320
926,136
926,34
927,25
927,11
927,34
928,69
928,165
928,104
928,105
929,1
929,144
929,10
930,17
930,320
930,103
930,53
931,17
931,8
931,312
931,320
932,197
932,50
932,17
933,17
933,1
933,147
933,180
934,12
934,92
934,20
934,3
935,103
935,12
935,105
936,12
936,508
936,137
937,103
937,12
938,12
938,8
939,406
939,17
940,12
941,103
941,12
941,578
942,511
942,431
942,537
942,172
942,171
942,15
942,34
943,579
943,377
943,580
943,581
944,43
944,582
944,44
944,583
944,55
944,112
945,17
945,171
945,556
945,165
947,61
947,214
948,20
948,584
948,53
948,198
948,139
949,53
949,198
949,177
949,20
949,585
950,17
950,586
950,199
950,587
950,165
951,1
951,78
951,10
951,3
951,34
952,34
952,9
952,236
952,20
953,34
953,103
953,12
954,134
954,103
954,100
956,1
956,5
956,254
956,192
956,82
957,1
957,188
957,588
958,1
958,21
958,448
959,1
959,589
959,539
959,34
960,1
960,5
960,57
961,1
961,263
961,185
961,20
962,55
962,104
962,44
962,63
963,115
963,17
963,21
963,28
964,194
964,19
964,87
964,135
964,590
964,591
965,17
965,592
966,20
966,17
966,1
966,154
966,147
967,33
967,69
967,115
968,79
968,17
968,593
968,194
968,127
968,20
968,179
969,53
969,177
969,395
970,53
970,198
970,26
971,53
971,198
971,177
971,9
972,1
972,594
973,147
973,103
973,578
974,1
974,165
974,595
974,39
975,77
975,147
975,596
975,597
975,598
977,50
977,103
977,34
978,171
978,12
978,599
978,518
979,3
979,108
983,3
983,258
983,9
984,17
984,180
984,12
984,176
985,17
985,1
985,19
985,34
986,3
986,600
986,601
987,30
987,180
987,176
988,2
988,140
988,12
988,162
989,11
989,61
989,100
990,3
990,602
990,164
991,3
991,602
991,11
992,10
992,12
992,38
993,53
993,84
993,36
994,3
994,164
994,130
996,12
996,11
996,22
997,10
997,273
997,164
998,10
998,50
998,356
999,20
999,603
999,273
1000,41
1000,44
1000,45
1000,604
1001,149
1001,228
1001,44
1002,31
1002,605
1002,22
1002,3
1002,20
1002,44
1003,17
1003,543
1003,8
1003,38
1003,34
1004,53
1004,198
1004,395
1006,171
1006,172
1006,12
1007,136
1007,225
1007,606
1008,17
1008,171
1008,165
1008,19
1009,17
1009,322
1009,154
1009,134
1010,11
1010,45
1012,50
1012,15
1012,559
1012,38
1012,34
1013,1
1013,78
1013,188
1015,1
1015,14
1015,41
1015,17
1015,29
1016,17
1016,21
1016,12
1017,33
1017,15
1017,160
1017,566
1017,607
1018,185
1018,15
1018,83
1018,115
1019,38
1019,273
1019,184
1020,174
1020,32
1020,608
1021,136
1021,103
1022,20
1022,609
1022,610
1023,44
1023,50
1023,15
1024,611
1024,87
1024,135
1024,41
1024,46
1025,304
1025,22
1025,164
1026,17
1026,196
1026,197
1026,134
1027,53
1027,84
1027,214
1028,608
1028,3
1029,612
1029,613
1029,87
1029,135
1029,540
1030,15
1030,447
1030,295
1031,15
1031,103
1031,108
1033,1
1033,78
1033,148
1034,17
1034,440
1034,82
1035,38
1035,262
1035,76
1035,614
1036,1
1036,17
1036,78
1036,147
1036,89
1036,28
1036,46
1036,69
1038,17
1038,89
1038,615
1038,34
1039,17
1039,616
1039,12
1040,53
1040,198
1040,177
1040,617
1041,53
1041,577
1041,75
1041,128
1041,260
1044,69
1044,76
1044,12
1044,20
1044,172
1045,20
1045,165
